response,rt,feedback,subj_idx,split_by,trial,q_init
1.0,2.5132198333740234,1.0,10,0,243,0.5
1.0,2.7982161045074463,1.0,10,0,244,0.5
1.0,3.45924711227417,1.0,10,0,245,0.5
1.0,3.182234048843384,1.0,10,0,246,0.5
1.0,3.1732335090637207,0.0,10,0,247,0.5
1.0,4.328224182128906,1.0,10,0,248,0.5
1.0,2.7352168560028076,1.0,10,0,249,0.5
1.0,2.924221992492676,1.0,10,0,250,0.5
1.0,2.475220203399658,1.0,10,0,251,0.5
1.0,2.5132198333740234,1.0,10,0,252,0.5
1.0,2.2772228717803955,0.0,10,0,253,0.5
1.0,5.773119926452637,1.0,10,0,254,0.5
1.0,3.3112401962280273,1.0,10,0,255,0.5
1.0,3.769261360168457,1.0,10,0,256,0.5
1.0,2.9252219200134277,1.0,10,0,257,0.5
1.0,3.3372411727905273,1.0,10,0,258,0.5
1.0,2.8182170391082764,1.0,10,0,259,0.5
1.0,2.3322219848632812,1.0,10,0,260,0.5
1.0,2.66721773147583,0.0,10,0,261,0.5
1.0,2.7892162799835205,1.0,10,0,262,0.5
1.0,3.20623517036438,1.0,10,0,263,0.5
1.0,2.919221878051758,1.0,10,0,264,0.5
1.0,3.9002554416656494,1.0,10,0,265,0.5
1.0,2.6542179584503174,1.0,10,0,266,0.5
1.0,3.75826096534729,1.0,10,0,267,0.5
1.0,2.6942174434661865,0.0,10,0,268,0.5
1.0,4.695198059082031,1.0,10,0,269,0.5
1.0,3.025226593017578,1.0,10,0,270,0.5
1.0,3.913254499435425,1.0,10,0,271,0.5
1.0,2.8412179946899414,1.0,10,0,272,0.5
1.0,2.757216691970825,1.0,10,0,273,0.5
1.0,2.8192172050476074,0.0,10,0,274,0.5
1.0,3.0542280673980713,1.0,10,0,275,0.5
1.0,3.4132447242736816,1.0,10,0,276,0.5
1.0,3.9612510204315186,1.0,10,0,277,0.5
1.0,2.104224920272827,1.0,10,0,278,0.5
1.0,2.7802162170410156,1.0,10,0,279,0.5
1.0,2.955223560333252,1.0,10,0,280,0.5
1.0,2.997225284576416,1.0,10,0,281,0.5
1.0,2.757216691970825,0.0,10,0,282,0.5
1.0,3.8352601528167725,1.0,10,0,283,0.5
1.0,2.5512192249298096,1.0,10,0,284,0.5
1.0,2.7932162284851074,1.0,10,0,285,0.5
1.0,2.4222209453582764,1.0,10,0,286,0.5
1.0,2.5012199878692627,1.0,10,0,287,0.5
1.0,3.200234889984131,1.0,10,0,288,0.5
1.0,2.8552188873291016,1.0,10,0,289,0.5
1.0,3.6082539558410645,1.0,10,0,290,0.5
1.0,2.991225242614746,1.0,10,0,291,0.5
1.0,3.3962440490722656,1.0,10,0,292,0.5
1.0,3.722259283065796,1.0,10,0,293,0.5
1.0,2.990225076675415,1.0,10,0,294,0.5
1.0,2.7332170009613037,1.0,10,0,295,0.5
1.0,2.660217761993408,1.0,10,0,296,0.5
1.0,2.8492183685302734,1.0,10,0,297,0.5
1.0,3.703258514404297,1.0,10,0,298,0.5
1.0,2.2802226543426514,0.0,10,0,299,0.5
1.0,3.242236852645874,0.0,10,0,300,0.5
1.0,3.9142544269561768,1.0,10,0,301,0.5
1.0,3.3502418994903564,1.0,10,0,302,0.5
1.0,3.175233840942383,1.0,10,0,303,0.5
1.0,2.5112197399139404,1.0,10,0,304,0.5
1.0,2.675217628479004,0.0,10,0,305,0.5
0.0,2.7412168979644775,1.0,10,0,306,0.5
1.0,2.979224681854248,1.0,10,0,307,0.5
0.0,2.755216598510742,0.0,10,0,308,0.5
1.0,3.8122618198394775,1.0,10,0,309,0.5
1.0,3.456246852874756,1.0,10,0,310,0.5
1.0,3.3422415256500244,1.0,10,0,311,0.5
1.0,2.477220296859741,1.0,10,0,312,0.5
1.0,3.1052303314208984,1.0,10,0,313,0.5
1.0,2.8092164993286133,1.0,10,0,314,0.5
1.0,2.8382179737091064,1.0,10,0,315,0.5
1.0,2.8482184410095215,1.0,10,0,316,0.5
1.0,2.4062211513519287,1.0,10,0,317,0.5
1.0,2.4992198944091797,1.0,10,0,318,0.5
1.0,3.3692426681518555,1.0,10,0,319,0.5
1.0,3.5912532806396484,1.0,10,0,320,0.5
1.0,2.772216320037842,1.0,10,0,321,0.5
1.0,2.570219039916992,1.0,10,0,322,0.5
0.0,2.485220193862915,0.0,10,0,323,0.5
1.0,3.0512280464172363,1.0,10,0,324,0.5
1.0,2.7302169799804688,1.0,10,0,325,0.5
1.0,2.6002187728881836,0.0,10,0,326,0.5
1.0,5.911109924316406,0.0,10,0,327,0.5
1.0,5.95410680770874,1.0,10,0,328,0.5
1.0,3.910254716873169,1.0,10,0,329,0.5
1.0,3.1812338829040527,1.0,10,0,330,0.5
1.0,4.535209655761719,1.0,10,0,331,0.5
1.0,3.1072306632995605,1.0,10,0,332,0.5
1.0,2.347221851348877,1.0,10,0,333,0.5
1.0,2.8262174129486084,0.0,10,0,334,0.5
1.0,3.4212450981140137,1.0,10,0,335,0.5
1.0,2.6942174434661865,1.0,10,0,336,0.5
1.0,2.542219400405884,1.0,10,0,337,0.5
1.0,4.547208786010742,1.0,10,0,338,0.5
0.0,3.6302549839019775,0.0,10,0,339,0.5
1.0,4.201233863830566,1.0,10,0,340,0.5
1.0,2.681217670440674,1.0,10,0,341,0.5
1.0,2.8162169456481934,1.0,10,0,342,0.5
1.0,2.4292209148406982,1.0,10,0,343,0.5
1.0,3.719259262084961,0.0,10,0,344,0.5
0.0,2.354221820831299,0.0,10,0,345,0.5
1.0,2.729217052459717,1.0,10,0,346,0.5
1.0,2.1782240867614746,1.0,10,0,347,0.5
1.0,2.943222999572754,1.0,10,0,348,0.5
1.0,3.167233467102051,1.0,10,0,349,0.5
1.0,2.7752163410186768,0.0,10,0,350,0.5
1.0,4.150237083435059,0.0,10,0,351,0.5
0.0,4.609204292297363,0.0,10,0,352,0.5
1.0,4.043245315551758,1.0,10,0,353,0.5
1.0,2.970224142074585,1.0,10,0,354,0.5
1.0,2.8112168312072754,1.0,10,0,355,0.5
1.0,2.4722204208374023,0.0,10,0,356,0.5
1.0,3.537250518798828,1.0,10,0,357,0.5
1.0,4.1102399826049805,1.0,10,0,358,0.5
1.0,2.7532167434692383,1.0,10,0,359,0.5
1.0,3.6082539558410645,1.0,10,0,360,0.5
1.0,2.8622190952301025,1.0,10,0,361,0.5
1.0,2.400221347808838,1.0,10,0,362,0.5
1.0,2.357221841812134,0.0,10,0,363,0.5
1.0,3.1412320137023926,1.0,10,0,364,0.5
1.0,2.440220832824707,1.0,10,0,365,0.5
1.0,3.761260986328125,0.0,10,0,366,0.5
1.0,4.338223457336426,1.0,10,0,367,0.5
1.0,3.1552329063415527,1.0,10,0,368,0.5
1.0,2.5902187824249268,1.0,10,0,369,0.5
1.0,2.4712202548980713,1.0,10,0,370,0.5
1.0,3.6262547969818115,0.0,10,0,371,0.5
0.0,2.312222480773926,0.0,10,0,372,0.5
1.0,2.6092185974121094,1.0,10,0,373,0.5
1.0,2.251223087310791,1.0,10,0,374,0.5
1.0,3.1572327613830566,1.0,10,0,375,0.5
1.0,2.491219997406006,1.0,10,0,376,0.5
1.0,2.682217597961426,1.0,10,0,377,0.5
1.0,2.542219400405884,0.0,10,0,378,0.5
0.0,2.1472244262695312,0.0,10,0,379,0.5
0.0,3.722259283065796,0.0,10,0,380,0.5
1.0,3.753260612487793,1.0,10,0,381,0.5
1.0,2.915221691131592,1.0,10,0,382,0.5
0.0,6.746049404144287,0.0,10,0,383,0.5
1.0,3.036227226257324,1.0,10,0,384,0.5
1.0,2.8942205905914307,1.0,10,0,385,0.5
1.0,3.003225803375244,1.0,10,0,386,0.5
1.0,2.48222017288208,1.0,10,0,387,0.5
1.0,3.0622284412384033,1.0,10,0,388,0.5
1.0,2.9212217330932617,1.0,10,0,389,0.5
1.0,2.8482184410095215,1.0,10,0,390,0.5
1.0,2.8232173919677734,1.0,10,0,391,0.5
1.0,3.015226364135742,1.0,10,0,392,0.5
1.0,3.1552329063415527,1.0,10,0,393,0.5
1.0,2.98722505569458,1.0,10,0,394,0.5
1.0,2.3692216873168945,1.0,10,0,395,0.5
1.0,3.0952301025390625,1.0,10,0,396,0.5
1.0,2.581218957901001,1.0,10,0,397,0.5
1.0,2.96722412109375,1.0,10,0,398,0.5
1.0,2.622218370437622,1.0,10,0,399,0.5
1.0,3.267238140106201,1.0,10,0,400,0.5
1.0,2.4702203273773193,1.0,10,0,401,0.5
1.0,2.6112184524536133,0.0,10,0,402,0.5
0.0,3.3022396564483643,0.0,10,0,403,0.5
1.0,2.713217258453369,1.0,10,0,404,0.5
1.0,2.383221387863159,1.0,10,0,405,0.5
1.0,2.766216516494751,1.0,10,0,406,0.5
1.0,4.008247375488281,1.0,10,0,407,0.5
1.0,3.468247413635254,1.0,10,0,408,0.5
1.0,2.664217948913574,1.0,10,0,409,0.5
1.0,2.8072166442871094,1.0,10,0,410,0.5
1.0,3.255237579345703,1.0,10,0,411,0.5
1.0,3.5842528343200684,1.0,10,0,412,0.5
1.0,2.439220666885376,1.0,10,0,413,0.5
1.0,3.6522560119628906,1.0,10,0,414,0.5
1.0,2.2652230262756348,0.0,10,0,415,0.5
1.0,4.191234588623047,1.0,10,0,416,0.5
1.0,2.393221378326416,0.0,10,0,417,0.5
0.0,2.5112197399139404,0.0,10,0,418,0.5
0.0,2.975224494934082,0.0,10,0,419,0.5
1.0,5.369149208068848,1.0,10,0,420,0.5
1.0,2.4122209548950195,1.0,10,0,421,0.5
1.0,2.4642205238342285,1.0,10,0,422,0.5
1.0,3.6342551708221436,1.0,10,0,423,0.5
1.0,3.8072621822357178,1.0,10,0,424,0.5
1.0,2.4142210483551025,0.0,10,0,425,0.5
1.0,5.499139785766602,0.0,10,0,426,0.5
1.0,4.742194175720215,1.0,10,0,427,0.5
1.0,3.6742570400238037,1.0,10,0,428,0.5
1.0,2.3332221508026123,1.0,10,0,429,0.5
1.0,2.7452168464660645,1.0,10,0,430,0.5
1.0,2.8602190017700195,1.0,10,0,431,0.5
1.0,2.6112184524536133,0.0,10,0,432,0.5
1.0,3.491248607635498,1.0,10,0,433,0.5
1.0,2.215223550796509,1.0,10,0,434,0.5
1.0,3.1452322006225586,1.0,10,0,435,0.5
1.0,2.756216526031494,1.0,10,0,436,0.5
1.0,2.8572187423706055,1.0,10,0,437,0.5
1.0,3.1472325325012207,1.0,10,0,438,0.5
1.0,2.4222209453582764,0.0,10,0,439,0.5
0.0,4.228231430053711,0.0,10,0,440,0.5
1.0,4.013247489929199,1.0,10,0,441,0.5
1.0,2.950223207473755,1.0,10,0,442,0.5
1.0,2.157224416732788,1.0,10,0,443,0.5
1.0,2.4122209548950195,1.0,10,0,444,0.5
1.0,2.4562206268310547,1.0,10,0,445,0.5
1.0,2.5142197608947754,1.0,10,0,446,0.5
1.0,3.5702521800994873,1.0,10,0,447,0.5
1.0,2.8942205905914307,1.0,10,0,448,0.5
1.0,2.3732216358184814,1.0,10,0,449,0.5
1.0,2.9042210578918457,1.0,10,0,450,0.5
1.0,2.662217855453491,1.0,10,0,451,0.5
1.0,2.6372182369232178,1.0,10,0,452,0.5
1.0,3.888256311416626,1.0,10,0,453,0.5
1.0,2.76021671295166,1.0,10,0,454,0.5
1.0,3.0942299365997314,1.0,10,0,455,0.5
1.0,2.958223581314087,1.0,10,0,456,0.5
1.0,2.9212217330932617,1.0,10,0,457,0.5
1.0,3.0592284202575684,0.0,10,0,458,0.5
1.0,5.891111373901367,1.0,10,0,459,0.5
1.0,2.4552204608917236,1.0,10,0,460,0.5
1.0,2.337222099304199,1.0,10,0,461,0.5
1.0,2.915221691131592,1.0,10,0,462,0.5
1.0,4.222231864929199,1.0,10,0,463,0.5
1.0,2.8172168731689453,1.0,10,0,464,0.5
1.0,2.532219409942627,1.0,10,0,465,0.5
1.0,3.889256238937378,1.0,10,0,466,0.5
1.0,2.7842164039611816,1.0,10,0,467,0.5
1.0,2.976224422454834,1.0,10,0,468,0.5
1.0,2.4592204093933105,1.0,10,0,469,0.5
1.0,3.0622284412384033,0.0,10,0,470,0.5
1.0,4.290226936340332,0.0,10,0,471,0.5
0.0,3.0672287940979004,0.0,10,0,472,0.5
1.0,2.8682193756103516,0.0,10,0,473,0.5
1.0,4.092241287231445,1.0,10,0,474,0.5
1.0,3.021226406097412,1.0,10,0,475,0.5
1.0,2.4632203578948975,0.0,10,0,476,0.5
1.0,3.5812525749206543,1.0,10,0,477,0.5
1.0,3.3202404975891113,0.0,10,0,478,0.5
1.0,3.913254499435425,1.0,10,0,479,0.5
1.0,3.990248918533325,1.0,10,0,480,0.5
1.0,2.757216691970825,1.0,10,0,481,0.5
1.0,2.622218370437622,1.0,10,0,482,0.5
1.0,3.3862435817718506,1.0,10,0,483,0.5
1.0,2.727216958999634,1.0,10,0,484,0.5
1.0,2.354221820831299,1.0,10,0,485,0.5
1.0,2.254223108291626,1.0,10,0,486,0.5
1.0,2.6612179279327393,1.0,10,0,487,0.5
1.0,3.9362528324127197,0.0,10,0,488,0.5
1.0,2.759216547012329,0.0,10,0,489,0.5
0.0,3.8312604427337646,0.0,10,0,490,0.5
0.0,2.8362178802490234,0.0,10,0,491,0.5
0.0,3.233236312866211,0.0,10,0,492,0.5
1.0,5.695125579833984,1.0,10,0,493,0.5
1.0,2.990225076675415,1.0,10,0,494,0.5
1.0,2.660217761993408,1.0,10,0,495,0.5
1.0,2.8612189292907715,0.0,10,0,496,0.5
1.0,2.4112210273742676,0.0,10,0,497,0.5
1.0,3.501248836517334,1.0,10,0,498,0.5
1.0,2.9022209644317627,1.0,10,0,499,0.5
1.0,3.2942392826080322,1.0,10,0,500,0.5
0.0,6.626058101654053,1.0,10,1,1,0.5
0.0,2.251223087310791,0.0,10,1,2,0.5
1.0,3.011226177215576,1.0,10,1,3,0.5
1.0,2.62121844291687,1.0,10,1,4,0.5
1.0,3.9822494983673096,1.0,10,1,5,0.5
1.0,3.6192545890808105,1.0,10,1,6,0.5
1.0,2.5152196884155273,1.0,10,1,7,0.5
1.0,3.6892576217651367,0.0,10,1,8,0.5
0.0,3.3622424602508545,1.0,10,1,9,0.5
0.0,4.522210121154785,0.0,10,1,10,0.5
1.0,3.706258535385132,0.0,10,1,11,0.5
0.0,3.475247859954834,1.0,10,1,12,0.5
0.0,2.2832226753234863,0.0,10,1,13,0.5
0.0,2.1312246322631836,1.0,10,1,14,0.5
0.0,2.5582191944122314,0.0,10,1,15,0.5
0.0,2.2242233753204346,0.0,10,1,16,0.5
0.0,2.5662190914154053,0.0,10,1,17,0.5
0.0,5.677126884460449,0.0,10,1,18,0.5
0.0,2.3152222633361816,0.0,10,1,19,0.5
1.0,5.763120651245117,0.0,10,1,20,0.5
0.0,4.576206207275391,0.0,10,1,21,0.5
0.0,5.491140365600586,1.0,10,1,22,0.5
0.0,2.6922173500061035,0.0,10,1,23,0.5
1.0,2.8152170181274414,1.0,10,1,24,0.5
1.0,4.76119327545166,1.0,10,1,25,0.5
1.0,2.5922188758850098,1.0,10,1,26,0.5
1.0,2.4582204818725586,1.0,10,1,27,0.5
1.0,2.5172197818756104,0.0,10,1,28,0.5
1.0,2.665217876434326,1.0,10,1,29,0.5
1.0,2.6512179374694824,1.0,10,1,30,0.5
1.0,3.0432276725769043,0.0,10,1,31,0.5
0.0,2.4602203369140625,0.0,10,1,32,0.5
1.0,5.911109924316406,1.0,10,1,33,0.5
1.0,3.028226852416992,0.0,10,1,34,0.5
1.0,2.9222218990325928,1.0,10,1,35,0.5
1.0,3.517249584197998,0.0,10,1,36,0.5
1.0,3.8602583408355713,1.0,10,1,37,0.5
1.0,2.250223159790039,0.0,10,1,38,0.5
1.0,4.28422737121582,1.0,10,1,39,0.5
1.0,3.526250123977661,0.0,10,1,40,0.5
1.0,4.183235168457031,0.0,10,1,41,0.5
0.0,3.3462417125701904,0.0,10,1,42,0.5
0.0,3.0952301025390625,0.0,10,1,43,0.5
0.0,4.697197914123535,1.0,10,1,44,0.5
0.0,2.8682193756103516,0.0,10,1,45,0.5
0.0,7.093024253845215,0.0,10,1,46,0.5
0.0,4.637202262878418,1.0,10,1,47,0.5
0.0,2.5162196159362793,0.0,10,1,48,0.5
0.0,3.9812495708465576,0.0,10,1,49,0.5
1.0,2.7462167739868164,1.0,10,1,50,0.5
1.0,4.581206321716309,1.0,10,1,51,0.5
1.0,2.570219039916992,1.0,10,1,52,0.5
1.0,3.234236478805542,1.0,10,1,53,0.5
1.0,2.980224609375,1.0,10,1,54,0.5
1.0,2.6462180614471436,0.0,10,1,55,0.5
1.0,4.966177940368652,1.0,10,1,56,0.5
1.0,3.5392508506774902,1.0,10,1,57,0.5
1.0,3.0312271118164062,1.0,10,1,58,0.5
1.0,2.764216423034668,1.0,10,1,59,0.5
1.0,2.6922173500061035,1.0,10,1,60,0.5
1.0,2.5002198219299316,1.0,10,1,61,0.5
1.0,2.7872161865234375,1.0,10,1,62,0.5
1.0,3.0782291889190674,1.0,10,1,63,0.5
1.0,2.400221347808838,1.0,10,1,64,0.5
1.0,2.8412179946899414,1.0,10,1,65,0.5
1.0,2.6442179679870605,1.0,10,1,66,0.5
1.0,3.3232407569885254,1.0,10,1,67,0.5
1.0,2.758216619491577,1.0,10,1,68,0.5
1.0,3.9042551517486572,1.0,10,1,69,0.5
1.0,3.1172308921813965,1.0,10,1,70,0.5
1.0,2.572218894958496,0.0,10,1,71,0.5
1.0,3.546251058578491,1.0,10,1,72,0.5
1.0,4.146237373352051,1.0,10,1,73,0.5
1.0,2.7912161350250244,1.0,10,1,74,0.5
1.0,3.6322550773620605,1.0,10,1,75,0.5
1.0,2.8952207565307617,1.0,10,1,76,0.5
1.0,3.00022554397583,1.0,10,1,77,0.5
1.0,2.6382181644439697,0.0,10,1,78,0.5
0.0,2.527219533920288,0.0,10,1,79,0.5
1.0,3.954251527786255,0.0,10,1,80,0.5
1.0,4.845187187194824,0.0,10,1,81,0.5
1.0,4.190234184265137,1.0,10,1,82,0.5
1.0,2.8122167587280273,0.0,10,1,83,0.5
1.0,3.270238161087036,1.0,10,1,84,0.5
1.0,2.439220666885376,1.0,10,1,85,0.5
1.0,2.8152170181274414,1.0,10,1,86,0.5
1.0,3.1362318992614746,1.0,10,1,87,0.5
1.0,2.390221357345581,1.0,10,1,88,0.5
1.0,3.0952301025390625,1.0,10,1,89,0.5
1.0,2.4562206268310547,0.0,10,1,90,0.5
1.0,2.5982186794281006,0.0,10,1,91,0.5
1.0,5.103168487548828,1.0,10,1,92,0.5
1.0,2.9062211513519287,1.0,10,1,93,0.5
1.0,2.1822240352630615,0.0,10,1,94,0.5
1.0,2.5192196369171143,0.0,10,1,95,0.5
0.0,3.3202404975891113,0.0,10,1,96,0.5
1.0,4.117239952087402,1.0,10,1,97,0.5
1.0,3.041227340698242,1.0,10,1,98,0.5
1.0,3.0962300300598145,0.0,10,1,99,0.5
1.0,4.72519588470459,1.0,10,1,100,0.5
1.0,3.6632566452026367,1.0,10,1,101,0.5
1.0,3.207235336303711,1.0,10,1,102,0.5
1.0,2.772216320037842,1.0,10,1,103,0.5
1.0,2.3592216968536377,1.0,10,1,104,0.5
1.0,3.6272549629211426,1.0,10,1,105,0.5
1.0,3.5822527408599854,0.0,10,1,106,0.5
1.0,3.486248254776001,1.0,10,1,107,0.5
1.0,2.4182209968566895,1.0,10,1,108,0.5
1.0,2.7972161769866943,1.0,10,1,109,0.5
1.0,3.0382273197174072,0.0,10,1,110,0.5
0.0,2.342221975326538,0.0,10,1,111,0.5
1.0,2.4652204513549805,1.0,10,1,112,0.5
1.0,2.114224910736084,1.0,10,1,113,0.5
1.0,2.718217134475708,1.0,10,1,114,0.5
1.0,2.113224983215332,0.0,10,1,115,0.5
1.0,2.3232221603393555,1.0,10,1,116,0.5
1.0,2.8912205696105957,1.0,10,1,117,0.5
1.0,3.8732573986053467,1.0,10,1,118,0.5
1.0,2.3282222747802734,0.0,10,1,119,0.5
1.0,2.2812228202819824,1.0,10,1,120,0.5
1.0,3.230236291885376,0.0,10,1,121,0.5
1.0,4.010247230529785,1.0,10,1,122,0.5
1.0,2.915221691131592,1.0,10,1,123,0.5
1.0,3.0832295417785645,1.0,10,1,124,0.5
1.0,3.223236083984375,0.0,10,1,125,0.5
0.0,3.1082305908203125,0.0,10,1,126,0.5
1.0,3.011226177215576,1.0,10,1,127,0.5
1.0,4.230231285095215,1.0,10,1,128,0.5
1.0,2.4642205238342285,1.0,10,1,129,0.5
1.0,2.157224416732788,1.0,10,1,130,0.5
1.0,3.3002395629882812,1.0,10,1,131,0.5
1.0,3.269237995147705,1.0,10,1,132,0.5
1.0,3.469247341156006,0.0,10,1,133,0.5
1.0,4.752193450927734,1.0,10,1,134,0.5
1.0,3.9872491359710693,0.0,10,1,135,0.5
1.0,6.052099704742432,0.0,10,1,136,0.5
1.0,6.496067523956299,1.0,10,1,137,0.5
1.0,2.434220790863037,0.0,10,1,138,0.5
1.0,4.293227195739746,0.0,10,1,139,0.5
1.0,7.009030342102051,0.0,10,1,140,0.5
1.0,5.643129348754883,0.0,10,1,141,0.5
0.0,3.540250778198242,0.0,10,1,142,0.5
1.0,6.416073322296143,1.0,10,1,143,0.5
1.0,2.346221923828125,1.0,10,1,144,0.5
1.0,2.7842164039611816,1.0,10,1,145,0.5
1.0,2.486220121383667,0.0,10,1,146,0.5
0.0,2.7852163314819336,0.0,10,1,147,0.5
1.0,4.847187042236328,1.0,10,1,148,0.5
1.0,2.8232173919677734,1.0,10,1,149,0.5
1.0,3.243237018585205,1.0,10,1,150,0.5
1.0,2.7522168159484863,1.0,10,1,151,0.5
1.0,2.6162185668945312,1.0,10,1,152,0.5
1.0,2.7432167530059814,0.0,10,1,153,0.5
1.0,3.3282408714294434,1.0,10,1,154,0.5
1.0,2.4642205238342285,1.0,10,1,155,0.5
1.0,3.207235336303711,0.0,10,1,156,0.5
1.0,3.269237995147705,1.0,10,1,157,0.5
1.0,3.201234817504883,1.0,10,1,158,0.5
1.0,2.58621883392334,1.0,10,1,159,0.5
1.0,2.4222209453582764,0.0,10,1,160,0.5
1.0,4.359222412109375,0.0,10,1,161,0.5
0.0,5.470141410827637,0.0,10,1,162,0.5
1.0,5.01717472076416,1.0,10,1,163,0.5
1.0,4.33122444152832,0.0,10,1,164,0.5
0.0,4.103240966796875,1.0,10,1,165,0.5
0.0,3.1602330207824707,1.0,10,1,166,0.5
0.0,3.8382599353790283,1.0,10,1,167,0.5
0.0,2.7482166290283203,1.0,10,1,168,0.5
0.0,2.4682202339172363,0.0,10,1,169,0.5
0.0,2.8182170391082764,1.0,10,1,170,0.5
0.0,2.338222026824951,0.0,10,1,171,0.5
0.0,5.554135322570801,0.0,10,1,172,0.5
0.0,3.443246364593506,0.0,10,1,173,0.5
0.0,2.6482181549072266,0.0,10,1,174,0.5
1.0,3.912254571914673,0.0,10,1,175,0.5
1.0,3.4082446098327637,1.0,10,1,176,0.5
1.0,3.501248836517334,0.0,10,1,177,0.5
1.0,2.5042200088500977,1.0,10,1,178,0.5
1.0,5.083169937133789,0.0,10,1,179,0.5
0.0,2.710217237472534,0.0,10,1,180,0.5
1.0,4.33022403717041,1.0,10,1,181,0.5
1.0,3.263237953186035,1.0,10,1,182,0.5
1.0,2.7062172889709473,0.0,10,1,183,0.5
1.0,5.328151702880859,0.0,10,1,184,0.5
1.0,2.96022367477417,0.0,10,1,185,0.5
0.0,1.938225507736206,0.0,10,1,186,0.5
0.0,2.5082197189331055,0.0,10,1,187,0.5
0.0,2.8452181816101074,0.0,10,1,188,0.5
0.0,2.528219699859619,1.0,10,1,189,0.5
0.0,2.5692191123962402,0.0,10,1,190,0.5
0.0,5.0261735916137695,0.0,10,1,191,0.5
0.0,6.782046794891357,0.0,10,1,192,0.5
1.0,6.052099704742432,1.0,10,1,193,0.5
1.0,2.718217134475708,1.0,10,1,194,0.5
1.0,3.2912392616271973,0.0,10,1,195,0.5
1.0,6.1400933265686035,0.0,10,1,196,0.5
1.0,5.827116012573242,0.0,10,1,197,0.5
0.0,2.5932188034057617,0.0,10,1,198,0.5
1.0,4.927181243896484,1.0,10,1,199,0.5
1.0,2.258223056793213,1.0,10,1,200,0.5
1.0,2.444220542907715,0.0,10,1,201,0.5
1.0,4.777192115783691,1.0,10,1,202,0.5
1.0,2.9022209644317627,1.0,10,1,203,0.5
1.0,3.3682427406311035,1.0,10,1,204,0.5
1.0,2.3562216758728027,1.0,10,1,205,0.5
0.0,2.712217330932617,0.0,10,1,206,0.5
1.0,2.8162169456481934,1.0,10,1,207,0.5
1.0,2.617218494415283,1.0,10,1,208,0.5
1.0,4.394219398498535,0.0,10,1,209,0.5
1.0,3.3222405910491943,0.0,10,1,210,0.5
0.0,2.345221996307373,0.0,10,1,211,0.5
1.0,4.764192581176758,0.0,10,1,212,0.5
0.0,2.167224168777466,0.0,10,1,213,0.5
0.0,3.5552515983581543,0.0,10,1,214,0.5
1.0,2.963223934173584,1.0,10,1,215,0.5
1.0,3.541250705718994,1.0,10,1,216,0.5
1.0,3.214235544204712,0.0,10,1,217,0.5
1.0,3.253237247467041,1.0,10,1,218,0.5
1.0,3.6302549839019775,0.0,10,1,219,0.5
1.0,3.1252312660217285,1.0,10,1,220,0.5
1.0,3.049227714538574,1.0,10,1,221,0.5
1.0,4.2632293701171875,1.0,10,1,222,0.5
1.0,3.3442416191101074,1.0,10,1,223,0.5
1.0,2.8782198429107666,1.0,10,1,224,0.5
1.0,2.5162196159362793,1.0,10,1,225,0.5
1.0,2.6852176189422607,1.0,10,1,226,0.5
1.0,3.5832529067993164,1.0,10,1,227,0.5
1.0,2.3152222633361816,1.0,10,1,228,0.5
1.0,2.675217628479004,1.0,10,1,229,0.5
1.0,2.3782215118408203,1.0,10,1,230,0.5
1.0,3.3612422943115234,1.0,10,1,231,0.5
1.0,2.4122209548950195,0.0,10,1,232,0.5
1.0,3.9172542095184326,1.0,10,1,233,0.5
1.0,3.238236665725708,0.0,10,1,234,0.5
1.0,4.435216903686523,1.0,10,1,235,0.5
1.0,2.8632192611694336,0.0,10,1,236,0.5
1.0,4.4722137451171875,1.0,10,1,237,0.5
1.0,3.6132540702819824,1.0,10,1,238,0.5
1.0,2.440220832824707,1.0,10,1,239,0.5
1.0,3.482248067855835,1.0,10,1,240,0.5
1.0,2.486220121383667,1.0,10,1,241,0.5
1.0,3.6982581615448,0.0,10,1,242,0.5
1.0,5.149165153503418,1.0,10,1,243,0.5
1.0,4.0462446212768555,1.0,10,1,244,0.5
1.0,4.138237953186035,0.0,10,1,245,0.5
1.0,2.619218349456787,0.0,10,1,246,0.5
1.0,6.473069190979004,1.0,10,1,247,0.5
1.0,3.184234142303467,0.0,10,1,248,0.5
1.0,4.254229545593262,1.0,10,1,249,0.5
1.0,3.8132617473602295,1.0,10,1,250,0.5
1.0,2.4152209758758545,1.0,10,1,251,0.5
1.0,2.8852200508117676,1.0,10,1,252,0.5
0.0,2.121224880218506,0.0,10,1,253,0.5
1.0,2.2842226028442383,1.0,10,1,254,0.5
1.0,3.1622331142425537,1.0,10,1,255,0.5
1.0,3.276238441467285,1.0,10,1,256,0.5
1.0,2.930222272872925,1.0,10,1,257,0.5
1.0,3.3792433738708496,1.0,10,1,258,0.5
1.0,2.4092211723327637,1.0,10,1,259,0.5
1.0,3.3582422733306885,1.0,10,1,260,0.5
1.0,3.213235378265381,1.0,10,1,261,0.5
1.0,2.065225601196289,1.0,10,1,262,0.5
1.0,2.8912205696105957,1.0,10,1,263,0.5
1.0,2.6932175159454346,1.0,10,1,264,0.5
1.0,3.794262647628784,0.0,10,1,265,0.5
1.0,3.4292454719543457,1.0,10,1,266,0.5
1.0,2.4102210998535156,1.0,10,1,267,0.5
1.0,2.8682193756103516,1.0,10,1,268,0.5
1.0,2.939222812652588,1.0,10,1,269,0.5
