response,rt,feedback,subj_idx,split_by,trial,neural_reg,q_init
1.0,1.6308062076568604,1.0,11,0,356,0.3480644566821969,0.5
1.0,1.785804271697998,1.0,11,0,357,0.7610820823366473,0.5
1.0,1.6078065633773804,1.0,11,0,358,0.5809561221534587,0.5
1.0,1.5738070011138916,1.0,11,0,359,-0.38382761974512475,0.5
1.0,1.8668031692504883,1.0,11,0,360,0.373880973650578,0.5
1.0,1.6338062286376953,1.0,11,0,361,-0.24946710462212848,0.5
1.0,1.5878068208694458,1.0,11,0,362,-0.9362784659791311,0.5
1.0,1.7438048124313354,1.0,11,0,363,1.020477762926972,0.5
1.0,1.874803066253662,1.0,11,0,364,1.1107598851347162,0.5
1.0,1.79280424118042,1.0,11,0,365,1.8042581393833435,0.5
1.0,1.4268081188201904,1.0,11,0,366,-1.4914195041610325,0.5
0.0,1.451808214187622,0.0,11,0,367,-1.4662390566178065,0.5
1.0,1.5868067741394043,1.0,11,0,368,-0.751830878176385,0.5
0.0,1.455808162689209,0.0,11,0,369,-1.6675539614324288,0.5
0.0,1.7438048124313354,1.0,11,0,370,0.5706532664748353,0.5
0.0,1.5418074131011963,0.0,11,0,371,-0.24954892207815813,0.5
1.0,1.5528072118759155,1.0,11,0,372,-1.5808226562239496,0.5
1.0,1.837803602218628,0.0,11,0,373,0.8857404159909071,0.5
1.0,1.9418022632598877,1.0,11,0,374,0.8616483196096445,0.5
0.0,1.6548058986663818,0.0,11,0,375,1.7157341267005453,0.5
1.0,1.5608071088790894,1.0,11,0,376,0.8782638233257799,0.5
1.0,1.9388022422790527,1.0,11,0,377,1.2134724087661934,0.5
1.0,1.5788068771362305,0.0,11,0,378,0.780193685974886,0.5
1.0,1.649806022644043,1.0,11,0,379,-0.14566160444405496,0.5
1.0,1.8478034734725952,1.0,11,0,380,0.47823150338443626,0.5
1.0,1.3928080797195435,1.0,11,0,381,-1.1863469885755331,0.5
1.0,1.6968053579330444,1.0,11,0,382,-0.3471728369653389,0.5
0.0,1.6268062591552734,0.0,11,0,383,0.6982790842454851,0.5
1.0,1.840803623199463,1.0,11,0,384,-0.10525881482322054,0.5
1.0,1.6118065118789673,0.0,11,0,385,-0.8088685913059885,0.5
0.0,1.527807593345642,0.0,11,0,386,-0.3882269075066456,0.5
1.0,1.8178038597106934,0.0,11,0,387,0.17943173183162067,0.5
1.0,1.6968053579330444,1.0,11,0,388,0.20979006972581832,0.5
1.0,1.8228037357330322,0.0,11,0,389,2.090750094471245,0.5
0.0,1.6998053789138794,0.0,11,0,390,0.0034556440559633424,0.5
0.0,1.6198064088821411,1.0,11,0,391,-0.29071707790883916,0.5
1.0,1.642806053161621,1.0,11,0,392,-1.220626683894395,0.5
1.0,1.8628032207489014,1.0,11,0,393,1.3361037592834437,0.5
0.0,1.7688045501708984,0.0,11,0,394,0.0034993909073806743,0.5
1.0,1.903802752494812,1.0,11,0,395,0.618094794380761,0.5
1.0,1.9618020057678223,1.0,11,0,396,1.1447183298941386,0.5
1.0,1.9688019752502441,1.0,11,0,397,0.8488103488954448,0.5
0.0,1.510807752609253,0.0,11,0,398,0.38428489796077575,0.5
0.0,1.3158079385757446,0.0,11,0,399,-1.2403513526317211,0.5
1.0,1.3808079957962036,0.0,11,0,400,-1.6853156606165398,0.5
0.0,1.4918080568313599,0.0,11,0,401,1.1315304844563303,0.5
1.0,1.8888030052185059,0.0,11,0,402,1.6402207692328368,0.5
0.0,1.6398061513900757,0.0,11,0,403,1.195018392408943,0.5
0.0,1.8288037776947021,0.0,11,0,404,0.3721543151516888,0.5
1.0,1.6268062591552734,0.0,11,0,405,-0.21670956322042095,0.5
1.0,1.697805404663086,1.0,11,0,406,-0.20837843586851282,0.5
1.0,1.7398048639297485,0.0,11,0,407,1.1279247704323845,0.5
1.0,1.5258076190948486,0.0,11,0,408,-0.7534542231556274,0.5
1.0,1.6048065423965454,1.0,11,0,409,-0.7295633982349505,0.5
0.0,1.4598082304000854,0.0,11,0,410,-0.7111379441925446,0.5
1.0,1.8488035202026367,0.0,11,0,411,1.5045050777742444,0.5
0.0,1.4778082370758057,0.0,11,0,412,-1.088653578011639,0.5
0.0,1.4288080930709839,0.0,11,0,413,-0.8388108031053515,0.5
0.0,1.458808183670044,1.0,11,0,414,-0.7088803632298231,0.5
0.0,2.019801139831543,0.0,11,0,415,1.1765009859585422,0.5
1.0,1.698805332183838,1.0,11,0,416,-0.02238744394471994,0.5
0.0,1.620806336402893,1.0,11,0,417,-0.2654014485148985,0.5
1.0,1.5558072328567505,1.0,11,0,418,0.3750192787770014,0.5
0.0,1.4658081531524658,0.0,11,0,419,0.22661785940086146,0.5
1.0,1.5418074131011963,1.0,11,0,420,-0.8901049665057068,0.5
0.0,1.3068078756332397,0.0,11,0,421,-1.8805200067977073,0.5
0.0,1.5158077478408813,0.0,11,0,422,-1.1057580645404772,0.5
1.0,1.4648082256317139,1.0,11,0,423,0.010644589149776961,0.5
1.0,1.531807541847229,1.0,11,0,424,0.6125144805626122,0.5
1.0,1.8628032207489014,1.0,11,0,425,0.7641004455770914,0.5
1.0,1.5518072843551636,1.0,11,0,426,-0.6570018769556154,0.5
0.0,1.646806001663208,0.0,11,0,427,-0.5519075295080929,0.5
1.0,1.6298062801361084,0.0,11,0,428,-0.09750909490998758,0.5
0.0,1.4678082466125488,1.0,11,0,429,-1.405089722364838,0.5
0.0,1.6588058471679688,0.0,11,0,430,0.02314551795367001,0.5
0.0,1.3448079824447632,0.0,11,0,431,-2.249788828546971,0.5
0.0,1.672805666923523,0.0,11,0,432,0.41445651294814023,0.5
1.0,1.8168039321899414,1.0,11,0,433,0.2525502637674586,0.5
1.0,1.668805718421936,1.0,11,0,434,-0.077574357492678,0.5
1.0,1.461808204650879,1.0,11,0,435,-1.518222312615421,0.5
1.0,1.6578059196472168,1.0,11,0,436,-0.49522572677664095,0.5
1.0,1.3088078498840332,0.0,11,0,437,-2.9589178536691736,0.5
0.0,1.5398074388504028,0.0,11,0,438,0.3594655212871583,0.5
0.0,1.4968079328536987,1.0,11,0,439,-0.1526267203846983,0.5
0.0,1.4018080234527588,0.0,11,0,440,-0.3840657253300467,0.5
0.0,1.5748069286346436,0.0,11,0,441,0.29537334608331206,0.5
1.0,1.694805383682251,1.0,11,0,442,0.8767185606816962,0.5
1.0,1.9108026027679443,0.0,11,0,443,1.6327199172785618,0.5
1.0,1.509807825088501,0.0,11,0,444,-0.5909133158234632,0.5
1.0,1.5608071088790894,1.0,11,0,445,0.04560098176594486,0.5
1.0,1.9498021602630615,1.0,11,0,446,2.132682705985103,0.5
1.0,1.5618071556091309,1.0,11,0,447,0.8647656343613007,0.5
1.0,1.7308049201965332,0.0,11,0,448,-0.02685069797369499,0.5
0.0,1.4408081769943237,0.0,11,0,449,0.36954167303634394,0.5
0.0,1.834803581237793,0.0,11,0,450,0.4017199255043406,0.5
0.0,1.4468082189559937,0.0,11,0,451,-1.1142682407127005,0.5
1.0,1.484808087348938,1.0,11,0,452,-0.18692009770039417,0.5
1.0,1.642806053161621,1.0,11,0,453,-0.001423598686394226,0.5
1.0,1.483808159828186,1.0,11,0,454,-0.30958860894241563,0.5
0.0,1.5718070268630981,1.0,11,0,455,-1.4001613866568885,0.5
0.0,1.620806336402893,1.0,11,0,456,-0.7629262561436415,0.5
1.0,1.4928079843521118,1.0,11,0,457,-1.4499055492611241,0.5
0.0,1.7808043956756592,0.0,11,0,458,0.1223983267830632,0.5
1.0,1.8208038806915283,1.0,11,0,459,2.2015850502321475,0.5
1.0,1.7028052806854248,1.0,11,0,460,0.6549838865249176,0.5
1.0,1.7988040447235107,1.0,11,0,461,1.0390116960034372,0.5
1.0,1.5658071041107178,0.0,11,0,462,-1.3298225355906106,0.5
0.0,1.5018079280853271,1.0,11,0,463,-0.5419775949149878,0.5
0.0,1.3538079261779785,1.0,11,0,464,-1.4271596950328453,0.5
0.0,1.5948066711425781,0.0,11,0,465,-1.010480845820171,0.5
0.0,1.9028027057647705,1.0,11,0,466,0.5125394454843522,0.5
1.0,1.5858068466186523,1.0,11,0,467,-1.2450817608649085,0.5
0.0,1.5598071813583374,0.0,11,0,468,-1.077825091240972,0.5
0.0,1.745804786682129,0.0,11,0,469,-0.42102020954431124,0.5
1.0,1.6738057136535645,1.0,11,0,470,-0.7161280891636429,0.5
0.0,1.6538059711456299,0.0,11,0,471,0.3084083361284752,0.5
0.0,1.5368074178695679,1.0,11,0,472,0.40993533868804344,0.5
1.0,1.4448081254959106,1.0,11,0,473,-1.1747558931199973,0.5
0.0,1.7808043956756592,0.0,11,0,474,0.19788971043132175,0.5
1.0,1.7768044471740723,1.0,11,0,475,0.04046136492781683,0.5
1.0,1.6578059196472168,1.0,11,0,476,0.0825346984636297,0.5
1.0,1.5218076705932617,1.0,11,0,477,0.02646190887363214,0.5
1.0,1.5868067741394043,1.0,11,0,478,-1.3196883868035008,0.5
1.0,1.767804503440857,1.0,11,0,479,-0.4115400896899524,0.5
0.0,1.5778069496154785,0.0,11,0,480,-0.7285525784158725,0.5
1.0,1.598806619644165,1.0,11,0,481,0.4187179201619924,0.5
1.0,1.6438060998916626,1.0,11,0,482,-0.277694803302763,0.5
1.0,1.738804817199707,1.0,11,0,483,-0.9221028938501575,0.5
1.0,1.4678082466125488,1.0,11,0,484,-0.8469789911809706,0.5
1.0,1.4608081579208374,1.0,11,0,485,-0.18554095129739395,0.5
1.0,1.7948040962219238,1.0,11,0,486,0.18492157823868247,0.5
1.0,1.4768081903457642,0.0,11,0,487,-0.02306460338213126,0.5
0.0,1.720805048942566,0.0,11,0,488,0.7695259583908708,0.5
0.0,1.4198081493377686,1.0,11,0,489,-0.11139344398176439,0.5
0.0,1.5658071041107178,0.0,11,0,490,0.0074481592504158575,0.5
0.0,1.5238076448440552,1.0,11,0,491,-0.45179637639311687,0.5
0.0,1.9788017272949219,0.0,11,0,492,1.3582754736620055,0.5
0.0,1.9418022632598877,1.0,11,0,493,0.5256970696947556,0.5
0.0,1.4378081560134888,1.0,11,0,494,0.7779848204392216,0.5
0.0,1.6698057651519775,0.0,11,0,495,0.33553713824536,0.5
1.0,1.3558080196380615,1.0,11,0,496,-2.2007855791825155,0.5
1.0,1.6828055381774902,1.0,11,0,497,-0.04053905410482838,0.5
1.0,1.7668044567108154,1.0,11,0,498,2.0404707161162907,0.5
0.0,2.1407997608184814,0.0,11,0,499,1.878202288065888,0.5
1.0,1.8678032159805298,1.0,11,0,500,1.5698335989289187,0.5
0.0,2.181637763977051,0.0,12,0,1,2.4287693765888565,0.5
1.0,1.4016467332839966,0.0,12,0,2,-1.0691054688353465,0.5
1.0,1.4596469402313232,1.0,12,0,3,-0.6546369949792873,0.5
1.0,1.796642780303955,1.0,12,0,4,0.08933048693510624,0.5
1.0,1.686644196510315,1.0,12,0,5,0.053376192425860794,0.5
1.0,1.873641848564148,1.0,12,0,6,1.4320142165901009,0.5
1.0,1.6476447582244873,0.0,12,0,7,0.2332063210990054,0.5
0.0,1.4556468725204468,0.0,12,0,8,0.6541542561025153,0.5
0.0,1.6186450719833374,0.0,12,0,9,1.3978119658867363,0.5
0.0,1.3286466598510742,0.0,12,0,10,-1.6024131769915662,0.5
0.0,1.345646619796753,0.0,12,0,11,-1.9483528421278244,0.5
1.0,1.869641900062561,1.0,12,0,12,1.0163707959601993,0.5
0.0,1.6076452732086182,0.0,12,0,13,0.09006570779163166,0.5
1.0,1.4476468563079834,1.0,12,0,14,-0.33712783009988817,0.5
1.0,1.470646858215332,0.0,12,0,15,-0.788213511214284,0.5
0.0,1.4506468772888184,0.0,12,0,16,-1.1804150970578284,0.5
0.0,2.029639720916748,0.0,12,0,17,1.8487179240859049,0.5
0.0,1.943640947341919,0.0,12,0,18,0.64679296543569,0.5
0.0,1.473646879196167,0.0,12,0,19,-0.8224504980991322,0.5
1.0,1.6776443719863892,1.0,12,0,20,0.0450681064744733,0.5
1.0,1.5346461534500122,1.0,12,0,21,-0.3963715051089826,0.5
0.0,1.5656458139419556,1.0,12,0,22,0.005824086791143524,0.5
1.0,1.913641333580017,0.0,12,0,23,0.9666464776241345,0.5
0.0,1.4686468839645386,0.0,12,0,24,0.7409633679847719,0.5
1.0,1.5406460762023926,1.0,12,0,25,-0.6909522491400012,0.5
1.0,1.467646837234497,1.0,12,0,26,-0.9421674424254047,0.5
1.0,1.372646689414978,0.0,12,0,27,-2.0733964650834737,0.5
1.0,1.5326461791992188,1.0,12,0,28,-0.3503207405614307,0.5
1.0,1.733643651008606,1.0,12,0,29,0.41763707494569535,0.5
1.0,1.5266462564468384,1.0,12,0,30,-0.8871852076946369,0.5
1.0,1.5036466121673584,1.0,12,0,31,-0.47184221042925545,0.5
0.0,1.442646861076355,0.0,12,0,32,-0.8315720999000596,0.5
1.0,1.5786455869674683,1.0,12,0,33,0.6666928430897313,0.5
1.0,1.411646842956543,0.0,12,0,34,-0.0318003599092447,0.5
0.0,1.494646668434143,1.0,12,0,35,0.8325322497408438,0.5
0.0,1.6136451959609985,0.0,12,0,36,-0.012483543461739771,0.5
0.0,1.6586445569992065,0.0,12,0,37,-0.5996759927125643,0.5
0.0,1.3646466732025146,0.0,12,0,38,-0.7284595798788086,0.5
0.0,1.6906441450119019,0.0,12,0,39,1.2981469716805807,0.5
1.0,2.1136388778686523,1.0,12,0,40,1.5878624857370454,0.5
0.0,1.3566466569900513,0.0,12,0,41,-1.1986677987933865,0.5
1.0,1.4686468839645386,1.0,12,0,42,0.49829577954365833,0.5
0.0,1.4656468629837036,0.0,12,0,43,-0.05586995202664494,0.5
1.0,1.6916441917419434,1.0,12,0,44,1.3423673951575337,0.5
1.0,1.3536466360092163,0.0,12,0,45,-1.9245729280468735,0.5
0.0,1.4346468448638916,1.0,12,0,46,0.16582862659304778,0.5
0.0,1.3556466102600098,0.0,12,0,47,-2.0842289626131802,0.5
0.0,1.7746431827545166,0.0,12,0,48,2.1903103240162682,0.5
1.0,1.800642728805542,1.0,12,0,49,1.4772295356076373,0.5
1.0,1.6466447114944458,1.0,12,0,50,0.5665408402837305,0.5
1.0,1.8766417503356934,1.0,12,0,51,1.0219837421881424,0.5
0.0,1.4326468706130981,0.0,12,0,52,-1.2042817193778224,0.5
0.0,1.66064453125,0.0,12,0,53,0.6626489735694716,0.5
1.0,2.028639793395996,1.0,12,0,54,1.5328679962092333,0.5
1.0,1.6236450672149658,0.0,12,0,55,0.6365868544678457,0.5
1.0,1.726643681526184,1.0,12,0,56,0.10616918299094819,0.5
1.0,1.6436448097229004,1.0,12,0,57,-0.2830972558805445,0.5
1.0,1.5856455564498901,1.0,12,0,58,-0.29752570142992807,0.5
0.0,1.6466447114944458,1.0,12,0,59,0.41248597526574704,0.5
0.0,1.5626457929611206,0.0,12,0,60,0.5646697775155753,0.5
1.0,1.7876429557800293,0.0,12,0,61,1.2417155171516383,0.5
0.0,1.4536468982696533,0.0,12,0,62,0.510139968536544,0.5
0.0,1.6026452779769897,0.0,12,0,63,0.6637113520218112,0.5
1.0,1.4876468181610107,1.0,12,0,64,-1.0834333914783694,0.5
1.0,1.825642466545105,1.0,12,0,65,0.8725401604971118,0.5
1.0,1.5096465349197388,0.0,12,0,66,-0.15428925516444686,0.5
0.0,1.593645453453064,1.0,12,0,67,0.3985963700631273,0.5
0.0,1.4106467962265015,0.0,12,0,68,-1.2616966272475933,0.5
0.0,1.4666469097137451,0.0,12,0,69,-0.5377825922539409,0.5
1.0,1.6616445779800415,1.0,12,0,70,-0.8632674596177887,0.5
1.0,1.470646858215332,1.0,12,0,71,-0.3160660249960109,0.5
0.0,1.5006465911865234,0.0,12,0,72,-0.32247431877265065,0.5
0.0,1.4876468181610107,0.0,12,0,73,-0.3583142151694986,0.5
1.0,1.7276437282562256,1.0,12,0,74,0.7807691225738633,0.5
1.0,1.638644814491272,1.0,12,0,75,0.8489837764607914,0.5
0.0,1.7176438570022583,1.0,12,0,76,0.25829789901016514,0.5
0.0,1.3156466484069824,0.0,12,0,77,-1.2186109346174834,0.5
0.0,1.8786418437957764,0.0,12,0,78,0.4639650995025589,0.5
1.0,1.7886428833007812,1.0,12,0,79,1.903302296103932,0.5
1.0,1.4206467866897583,1.0,12,0,80,0.06247169420803322,0.5
1.0,1.4656468629837036,0.0,12,0,81,-0.8661841156058131,0.5
0.0,1.47564697265625,0.0,12,0,82,-1.3887978579051858,0.5
1.0,1.7146438360214233,0.0,12,0,83,-0.06946576829437609,0.5
0.0,1.467646837234497,1.0,12,0,84,-0.742612197933948,0.5
0.0,1.3596466779708862,1.0,12,0,85,-0.8855629636005995,0.5
0.0,1.345646619796753,0.0,12,0,86,-1.011387035110442,0.5
1.0,1.594645380973816,1.0,12,0,87,-0.4512560155492857,0.5
1.0,1.563645839691162,1.0,12,0,88,-0.8954948982419911,0.5
1.0,1.5826455354690552,0.0,12,0,89,0.319303306558392,0.5
0.0,1.638644814491272,0.0,12,0,90,-0.3742444579278469,0.5
0.0,1.5516459941864014,0.0,12,0,91,-0.6938535246805242,0.5
0.0,1.3796467781066895,1.0,12,0,92,-0.17126542116978322,0.5
0.0,1.711643934249878,0.0,12,0,93,0.322176886332738,0.5
1.0,1.7176438570022583,1.0,12,0,94,0.3742339934415503,0.5
0.0,1.7096439599990845,0.0,12,0,95,0.5417066138145692,0.5
1.0,1.4876468181610107,0.0,12,0,96,0.10410261706897263,0.5
0.0,1.3746466636657715,0.0,12,0,97,-0.9149542321765977,0.5
0.0,1.748643398284912,0.0,12,0,98,0.0019641370673020224,0.5
1.0,1.6476447582244873,1.0,12,0,99,0.7811519985501414,0.5
0.0,1.5706456899642944,1.0,12,0,100,-0.19245370452407398,0.5
0.0,1.4196467399597168,0.0,12,0,101,-0.08602279119733948,0.5
0.0,1.6256450414657593,0.0,12,0,102,-0.3248738963664202,0.5
0.0,1.549646019935608,0.0,12,0,103,-1.0076570654265524,0.5
1.0,1.8286423683166504,0.0,12,0,104,0.5212228601345233,0.5
0.0,1.6736444234848022,0.0,12,0,105,0.4120957736674854,0.5
0.0,1.5736457109451294,1.0,12,0,106,-0.11062048158139791,0.5
0.0,1.3226466178894043,1.0,12,0,107,-1.213960717224881,0.5
0.0,1.4506468772888184,1.0,12,0,108,0.07189304707629443,0.5
0.0,1.5366461277008057,1.0,12,0,109,0.12296880522647487,0.5
0.0,1.686644196510315,0.0,12,0,110,0.45283274151646247,0.5
0.0,1.5976454019546509,0.0,12,0,111,0.9345014643818854,0.5
0.0,1.4916467666625977,0.0,12,0,112,-0.9050960668525383,0.5
0.0,2.22763729095459,1.0,12,0,113,2.6210137529034307,0.5
0.0,1.314646601676941,0.0,12,0,114,-1.803327898320945,0.5
0.0,1.7976428270339966,1.0,12,0,115,1.3292332313443,0.5
0.0,1.619645118713379,0.0,12,0,116,1.6330603118906848,0.5
0.0,1.7496434450149536,1.0,12,0,117,1.5356807680080704,0.5
0.0,1.4276468753814697,0.0,12,0,118,-0.6737957285746127,0.5
0.0,1.4216468334197998,0.0,12,0,119,0.2950663488363539,0.5
1.0,1.6886441707611084,1.0,12,0,120,-0.1578472976866912,0.5
0.0,1.3926467895507812,0.0,12,0,121,-0.9870380097354231,0.5
0.0,1.7196438312530518,0.0,12,0,122,0.1561338780178324,0.5
0.0,1.3876466751098633,1.0,12,0,123,-1.2269048025585,0.5
0.0,1.5356462001800537,1.0,12,0,124,1.0810883001981675,0.5
0.0,1.6136451959609985,0.0,12,0,125,-0.619775285494128,0.5
1.0,1.6576446294784546,1.0,12,0,126,0.7351949748756977,0.5
1.0,1.44564688205719,1.0,12,0,127,-0.5971047664567236,0.5
0.0,1.754643440246582,1.0,12,0,128,0.5372314835360044,0.5
1.0,1.564645767211914,1.0,12,0,129,0.07976795826756383,0.5
0.0,1.4996466636657715,0.0,12,0,130,-0.13980513069866543,0.5
0.0,1.4496468305587769,0.0,12,0,131,-0.9859364674903731,0.5
1.0,1.7056440114974976,1.0,12,0,132,0.6168525733122583,0.5
1.0,1.5796456336975098,1.0,12,0,133,1.4578023782446357,0.5
0.0,1.7616432905197144,0.0,12,0,134,0.701598791971703,0.5
0.0,1.5376461744308472,0.0,12,0,135,-0.9800391494822764,0.5
1.0,1.6626445055007935,1.0,12,0,136,0.7037708545960067,0.5
1.0,1.9326410293579102,1.0,12,0,137,1.6076212871095543,0.5
0.0,1.8846416473388672,0.0,12,0,138,0.8158218992171478,0.5
0.0,1.6786442995071411,0.0,12,0,139,-0.12288088474877665,0.5
0.0,1.6696444749832153,1.0,12,0,140,-0.2834488581940548,0.5
1.0,1.5036466121673584,0.0,12,0,141,-0.6633034989789363,0.5
0.0,1.479646921157837,0.0,12,0,142,-0.38038854575476233,0.5
0.0,1.6436448097229004,0.0,12,0,143,0.5788315919464526,0.5
0.0,1.5566458702087402,0.0,12,0,144,-0.3871511102280224,0.5
0.0,1.703644037246704,1.0,12,0,145,0.40431200974303017,0.5
1.0,1.8206424713134766,1.0,12,0,146,0.22527130785270305,0.5
1.0,1.3326466083526611,0.0,12,0,147,-0.9201139177622044,0.5
0.0,1.3746466636657715,1.0,12,0,148,0.04689667289777056,0.5
1.0,1.9006414413452148,1.0,12,0,149,0.48332843712069395,0.5
0.0,1.4346468448638916,0.0,12,0,150,-0.5397283784719241,0.5
1.0,1.7696431875228882,1.0,12,0,151,2.914450054774519,0.5
1.0,1.5256463289260864,1.0,12,0,152,-1.023642108173932,0.5
1.0,1.5406460762023926,1.0,12,0,153,0.024932024063476173,0.5
1.0,1.704643964767456,1.0,12,0,154,0.42506764322887225,0.5
1.0,1.754643440246582,1.0,12,0,155,0.991204225982935,0.5
1.0,1.7066439390182495,1.0,12,0,156,0.2787128199505496,0.5
0.0,1.6546446084976196,0.0,12,0,157,0.44946335299995877,0.5
1.0,1.6176451444625854,1.0,12,0,158,0.2378697199886373,0.5
1.0,1.98464035987854,1.0,12,0,159,0.9280197314755465,0.5
1.0,1.7326436042785645,1.0,12,0,160,0.22117721081703523,0.5
0.0,1.802642822265625,0.0,12,0,161,0.1638088196909,0.5
1.0,1.8246424198150635,1.0,12,0,162,1.0053376204251343,0.5
1.0,1.66064453125,1.0,12,0,163,-0.00318025696055384,0.5
0.0,1.3266465663909912,0.0,12,0,164,-2.0931577763117937,0.5
1.0,1.9126412868499756,1.0,12,0,165,1.3753736970146777,0.5
1.0,1.6946440935134888,1.0,12,0,166,1.343134103013957,0.5
1.0,1.9726405143737793,1.0,12,0,167,1.3135741933823744,0.5
1.0,1.759643316268921,1.0,12,0,168,1.9540013027498675,0.5
1.0,1.4376468658447266,1.0,12,0,169,-0.6142390695083626,0.5
0.0,1.8856416940689087,1.0,12,0,170,1.2658517927767639,0.5
0.0,1.4516468048095703,1.0,12,0,171,-1.1751963662312062,0.5
1.0,1.8796417713165283,1.0,12,0,172,1.7012959999558734,0.5
0.0,1.8376423120498657,0.0,12,0,173,0.7561355537892238,0.5
1.0,1.7176438570022583,1.0,12,0,174,1.2221390027163297,0.5
1.0,1.5156464576721191,1.0,12,0,175,-0.9587837268331539,0.5
0.0,1.335646629333496,0.0,12,0,176,-1.0325762271656402,0.5
1.0,1.5536459684371948,0.0,12,0,177,0.33101164867498667,0.5
0.0,1.6326448917388916,0.0,12,0,178,1.196549772081941,0.5
0.0,1.5266462564468384,0.0,12,0,179,0.285911458910428,0.5
1.0,1.4806468486785889,1.0,12,0,180,-0.7420526385523828,0.5
0.0,1.4206467866897583,0.0,12,0,181,-0.12513154523615413,0.5
1.0,1.748643398284912,1.0,12,0,182,0.7244806478986218,0.5
1.0,1.7186437845230103,1.0,12,0,183,-0.3787470953059131,0.5
1.0,1.9546408653259277,1.0,12,0,184,1.1696537213177667,0.5
1.0,1.7286436557769775,0.0,12,0,185,0.3035886294812253,0.5
0.0,1.5346461534500122,0.0,12,0,186,1.666758866690938,0.5
0.0,1.4376468658447266,0.0,12,0,187,0.5626745383252834,0.5
0.0,1.3986467123031616,1.0,12,0,188,0.2015354426011745,0.5
0.0,1.4356467723846436,0.0,12,0,189,0.28135517877974586,0.5
1.0,1.6976441144943237,1.0,12,0,190,-0.4809488767499674,0.5
0.0,1.3496466875076294,0.0,12,0,191,-0.9171548071749237,0.5
0.0,1.8236424922943115,1.0,12,0,192,0.10668682555813147,0.5
0.0,1.5916454792022705,0.0,12,0,193,0.5484443857053534,0.5
1.0,1.7726430892944336,0.0,12,0,194,0.8356387012637974,0.5
1.0,1.6016453504562378,1.0,12,0,195,-0.44703019427459484,0.5
1.0,1.8176425695419312,1.0,12,0,196,0.30972161241731716,0.5
0.0,1.6946440935134888,0.0,12,0,197,0.7403036638442739,0.5
1.0,1.707643985748291,1.0,12,0,198,0.978108691398431,0.5
1.0,1.586645483970642,1.0,12,0,199,-0.02588586529406094,0.5
1.0,1.366646647453308,1.0,12,0,200,-2.294672785283755,0.5
1.0,1.5126464366912842,1.0,12,0,201,-0.5201668778777306,0.5
1.0,1.6676445007324219,1.0,12,0,202,1.222200225902751,0.5
0.0,1.5516459941864014,0.0,12,0,203,2.211175390590014,0.5
0.0,1.502646565437317,0.0,12,0,204,-0.6416687616285641,0.5
1.0,1.9036414623260498,1.0,12,0,205,0.9729393288752695,0.5
1.0,1.6996440887451172,0.0,12,0,206,0.5521741389676146,0.5
0.0,1.7686431407928467,0.0,12,0,207,0.727637340682158,0.5
0.0,1.564645767211914,0.0,12,0,208,-1.2415701842984932,0.5
1.0,1.9516408443450928,1.0,12,0,209,0.857488532731027,0.5
1.0,1.3946467638015747,1.0,12,0,210,-1.1601684683112183,0.5
1.0,1.3556466102600098,1.0,12,0,211,-1.489783479515272,0.5
0.0,1.467646837234497,0.0,12,0,212,0.20476483039971508,0.5
1.0,1.6516447067260742,1.0,12,0,213,0.9284669016495574,0.5
1.0,1.752643346786499,1.0,12,0,214,0.4320733619179695,0.5
0.0,1.3976467847824097,0.0,12,0,215,0.09464853922041427,0.5
1.0,1.8396422863006592,1.0,12,0,216,0.8562469482137979,0.5
1.0,1.7796430587768555,1.0,12,0,217,-0.01145710440564182,0.5
0.0,1.3406466245651245,0.0,12,0,218,-2.4776054619260983,0.5
0.0,1.9116413593292236,1.0,12,0,219,1.6460028186119948,0.5
0.0,1.3296465873718262,0.0,12,0,220,-0.8207660954730042,0.5
0.0,1.8796417713165283,0.0,12,0,221,0.869377129027382,0.5
1.0,1.7106438875198364,1.0,12,0,222,1.1530157188970804,0.5
1.0,1.5886454582214355,1.0,12,0,223,-0.23241088242374275,0.5
1.0,1.4326468706130981,1.0,12,0,224,-0.2880007573230398,0.5
0.0,1.4866467714309692,0.0,12,0,225,0.8521804333424187,0.5
0.0,1.641644835472107,1.0,12,0,226,1.0145434604257586,0.5
0.0,1.277646541595459,0.0,12,0,227,-1.6086632722903675,0.5
1.0,1.5226463079452515,1.0,12,0,228,-0.6265746770712685,0.5
1.0,1.5226463079452515,1.0,12,0,229,-0.3179390699169234,0.5
0.0,1.5076465606689453,1.0,12,0,230,-0.10803121902265442,0.5
0.0,1.633644938468933,0.0,12,0,231,0.760205180928199,0.5
1.0,1.4686468839645386,1.0,12,0,232,0.48427664843329876,0.5
0.0,1.4656468629837036,0.0,12,0,233,-0.7861917614291624,0.5
1.0,1.7956428527832031,0.0,12,0,234,0.15150512071910374,0.5
0.0,1.4906467199325562,0.0,12,0,235,-1.2083124638000726,0.5
0.0,1.7846429347991943,0.0,12,0,236,0.8552907007447849,0.5
1.0,1.6776443719863892,0.0,12,0,237,0.1686880725650359,0.5
0.0,1.6256450414657593,0.0,12,0,238,-0.20816777926078206,0.5
1.0,1.6286449432373047,0.0,12,0,239,-0.4364953422577703,0.5
1.0,1.6096452474594116,1.0,12,0,240,0.525516911443692,0.5
0.0,1.3076465129852295,0.0,12,0,241,-1.1497099661373098,0.5
1.0,1.611645221710205,1.0,12,0,242,-0.4555255116577978,0.5
